LSOA code,season,count
E01025675,1,49
E01025675,2,30
E01025675,3,34
E01025676,1,41
E01025676,2,45
E01025676,3,59
E01025677,1,28
E01025677,2,26
E01025677,3,32
E01025678,1,80
E01025678,2,50
E01025678,3,38
E01025679,1,57
E01025679,2,53
E01025679,3,62
E01025680,1,16
E01025680,2,14
E01025680,3,19
E01025681,1,74
E01025681,2,74
E01025681,3,73
E01025682,1,29
E01025682,2,29
E01025682,3,29
E01025683,1,23
E01025683,2,23
E01025683,3,28
E01025684,1,62
E01025684,2,35
E01025684,3,74
E01025685,1,46
E01025685,2,23
E01025685,3,33
E01025686,1,18
E01025686,2,18
E01025686,3,22
E01025687,1,74
E01025687,2,51
E01025687,3,81
E01025688,1,73
E01025688,2,40
E01025688,3,69
E01025689,1,111
E01025689,2,84
E01025689,3,132
E01025690,1,52
E01025690,2,55
E01025690,3,67
E01025692,1,39
E01025692,2,46
E01025692,3,58
E01025693,1,45
E01025693,2,37
E01025693,3,69
E01025695,1,22
E01025695,2,30
E01025695,3,23
E01025696,1,17
E01025696,2,19
E01025696,3,20
E01025697,1,49
E01025697,2,33
E01025697,3,30
E01025698,1,33
E01025698,2,30
E01025698,3,42
E01025699,1,112
E01025699,2,117
E01025699,3,132
E01025700,1,81
E01025700,2,77
E01025700,3,70
E01025701,1,74
E01025701,2,66
E01025701,3,82
E01025702,1,37
E01025702,2,30
E01025702,3,27
E01025703,1,116
E01025703,2,128
E01025703,3,103
E01025704,1,75
E01025704,2,63
E01025704,3,75
E01025705,1,53
E01025705,2,58
E01025705,3,54
E01025706,1,75
E01025706,2,80
E01025706,3,64
E01025707,1,43
E01025707,2,22
E01025707,3,38
E01025708,1,35
E01025708,2,34
E01025708,3,37
E01025709,1,108
E01025709,2,87
E01025709,3,68
E01025710,1,29
E01025710,2,33
E01025710,3,29
E01025711,1,50
E01025711,2,47
E01025711,3,49
E01025712,1,27
E01025712,2,27
E01025712,3,25
E01025713,1,41
E01025713,2,33
E01025713,3,55
E01025714,1,36
E01025714,2,30
E01025714,3,23
E01025715,1,37
E01025715,2,35
E01025715,3,30
E01025716,1,54
E01025716,2,49
E01025716,3,49
E01025717,1,69
E01025717,2,76
E01025717,3,73
E01025718,1,80
E01025718,2,95
E01025718,3,88
E01025719,1,67
E01025719,2,54
E01025719,3,62
E01025720,1,287
E01025720,2,269
E01025720,3,297
E01025721,1,94
E01025721,2,92
E01025721,3,98
E01025722,1,32
E01025722,2,23
E01025722,3,23
E01025723,1,122
E01025723,2,89
E01025723,3,136
E01025724,1,91
E01025724,2,69
E01025724,3,81
E01025725,1,77
E01025725,2,55
E01025725,3,53
E01025726,1,55
E01025726,2,31
E01025726,3,35
E01025727,1,33
E01025727,2,35
E01025727,3,40
E01025728,1,32
E01025728,2,22
E01025728,3,17
E01025729,1,32
E01025729,2,24
E01025729,3,16
E01025730,1,43
E01025730,2,55
E01025730,3,39
E01025731,1,42
E01025731,2,27
E01025731,3,49
E01025732,1,54
E01025732,2,52
E01025732,3,44
E01025733,1,76
E01025733,2,41
E01025733,3,35
E01025734,1,52
E01025734,2,46
E01025734,3,49
E01025735,1,81
E01025735,2,42
E01025735,3,61
E01025736,1,43
E01025736,2,46
E01025736,3,60
E01025737,1,84
E01025737,2,70
E01025737,3,86
E01025738,1,110
E01025738,2,88
E01025738,3,76
E01025739,1,52
E01025739,2,28
E01025739,3,43
E01025740,1,38
E01025740,2,22
E01025740,3,27
E01025741,1,11
E01025741,2,20
E01025741,3,18
E01025742,1,13
E01025742,2,18
E01025742,3,19
E01025743,1,56
E01025743,2,46
E01025743,3,51
E01025744,1,20
E01025744,2,31
E01025744,3,39
E01025745,1,11
E01025745,2,10
E01025745,3,15
E01025746,1,36
E01025746,2,38
E01025746,3,39
E01025747,1,11
E01025747,2,16
E01025747,3,16
E01025748,1,64
E01025748,2,52
E01025748,3,56
E01025749,1,54
E01025749,2,47
E01025749,3,55
E01025750,1,18
E01025750,2,24
E01025750,3,18
E01025751,1,45
E01025751,2,39
E01025751,3,42
E01025752,1,29
E01025752,2,36
E01025752,3,43
E01025753,1,50
E01025753,2,60
E01025753,3,46
E01025754,1,15
E01025754,2,12
E01025754,3,7
E01025755,1,23
E01025755,2,26
E01025755,3,38
E01025756,1,55
E01025756,2,56
E01025756,3,55
E01025757,1,30
E01025757,2,28
E01025757,3,36
E01025758,1,53
E01025758,2,32
E01025758,3,50
E01025759,1,75
E01025759,2,70
E01025759,3,40
E01025760,1,30
E01025760,2,27
E01025760,3,43
E01025761,1,35
E01025761,2,42
E01025761,3,57
E01025762,1,28
E01025762,2,16
E01025762,3,27
E01025763,1,83
E01025763,2,91
E01025763,3,81
E01025764,1,31
E01025764,2,41
E01025764,3,35
E01025765,1,36
E01025765,2,30
E01025765,3,52
E01025766,1,56
E01025766,2,60
E01025766,3,54
E01025767,1,34
E01025767,2,39
E01025767,3,39
E01025768,1,53
E01025768,2,47
E01025768,3,51
E01025769,1,54
E01025769,2,63
E01025769,3,47
E01025770,1,53
E01025770,2,62
E01025770,3,67
E01025771,1,62
E01025771,2,71
E01025771,3,69
E01025772,1,28
E01025772,2,19
E01025772,3,23
E01025773,1,10
E01025773,2,9
E01025773,3,23
E01025774,1,11
E01025774,2,11
E01025774,3,19
E01025775,1,40
E01025775,2,22
E01025775,3,32
E01025776,1,35
E01025776,2,43
E01025776,3,40
E01025777,1,71
E01025777,2,54
E01025777,3,67
E01025778,1,31
E01025778,2,29
E01025778,3,29
E01025779,1,16
E01025779,2,17
E01025779,3,14
E01025780,1,15
E01025780,2,17
E01025780,3,22
E01025781,1,23
E01025781,2,21
E01025781,3,24
E01025782,1,32
E01025782,2,19
E01025782,3,37
E01025783,1,25
E01025783,2,24
E01025783,3,40
E01025784,1,41
E01025784,2,42
E01025784,3,39
E01025785,1,54
E01025785,2,42
E01025785,3,47
E01025786,1,16
E01025786,2,19
E01025786,3,16
E01025787,1,22
E01025787,2,13
E01025787,3,17
E01025788,1,41
E01025788,2,28
E01025788,3,36
E01025789,1,25
E01025789,2,11
E01025789,3,18
E01025790,1,27
E01025790,2,14
E01025790,3,24
E01025791,1,37
E01025791,2,34
E01025791,3,26
E01025792,1,54
E01025792,2,41
E01025792,3,65
E01025793,1,47
E01025793,2,37
E01025793,3,70
E01025794,1,20
E01025794,2,13
E01025794,3,21
E01025795,1,42
E01025795,2,63
E01025795,3,50
E01025796,1,49
E01025796,2,47
E01025796,3,44
E01025797,1,32
E01025797,2,28
E01025797,3,51
E01025798,1,58
E01025798,2,65
E01025798,3,75
E01025799,1,24
E01025799,2,23
E01025799,3,26
E01025800,1,16
E01025800,2,27
E01025800,3,23
E01025801,1,34
E01025801,2,54
E01025801,3,44
E01025802,1,19
E01025802,2,19
E01025802,3,21
E01025803,1,28
E01025803,2,22
E01025803,3,16
E01025804,1,18
E01025804,2,29
E01025804,3,22
E01025805,1,48
E01025805,2,49
E01025805,3,28
E01025806,1,50
E01025806,2,37
E01025806,3,29
E01025807,1,16
E01025807,2,19
E01025807,3,21
E01025808,1,71
E01025808,2,74
E01025808,3,76
E01025809,1,43
E01025809,2,48
E01025809,3,58
E01025810,1,42
E01025810,2,43
E01025810,3,48
E01025812,1,49
E01025812,2,64
E01025812,3,47
E01025813,1,38
E01025813,2,34
E01025813,3,45
E01025814,1,32
E01025814,2,32
E01025814,3,48
E01025815,1,57
E01025815,2,59
E01025815,3,59
E01025816,1,69
E01025816,2,41
E01025816,3,81
E01025817,1,47
E01025817,2,46
E01025817,3,50
E01025818,1,74
E01025818,2,76
E01025818,3,74
E01025819,1,28
E01025819,2,26
E01025819,3,35
E01025820,1,16
E01025820,2,4
E01025820,3,20
E01025821,1,36
E01025821,2,39
E01025821,3,44
E01025822,1,32
E01025822,2,30
E01025822,3,29
E01025823,1,35
E01025823,2,35
E01025823,3,25
E01025824,1,27
E01025824,2,31
E01025824,3,25
E01025825,1,44
E01025825,2,30
E01025825,3,60
E01025826,1,25
E01025826,2,22
E01025826,3,31
E01025827,1,29
E01025827,2,33
E01025827,3,29
E01025828,1,49
E01025828,2,33
E01025828,3,57
E01025829,1,26
E01025829,2,18
E01025829,3,28
E01025830,1,32
E01025830,2,45
E01025830,3,26
E01025831,1,10
E01025831,2,16
E01025831,3,21
E01025832,1,39
E01025832,2,39
E01025832,3,44
E01025833,1,30
E01025833,2,32
E01025833,3,44
E01025834,1,20
E01025834,2,24
E01025834,3,28
E01025835,1,53
E01025835,2,63
E01025835,3,81
E01025836,1,12
E01025836,2,10
E01025836,3,21
E01025837,1,51
E01025837,2,58
E01025837,3,88
E01025838,1,58
E01025838,2,65
E01025838,3,68
E01025839,1,23
E01025839,2,21
E01025839,3,39
E01025840,1,46
E01025840,2,32
E01025840,3,42
E01025841,1,18
E01025841,2,34
E01025841,3,31
E01025842,1,38
E01025842,2,37
E01025842,3,33
E01025843,1,45
E01025843,2,42
E01025843,3,58
E01025844,1,40
E01025844,2,30
E01025844,3,40
E01025845,1,35
E01025845,2,37
E01025845,3,60
E01025846,1,47
E01025846,2,33
E01025846,3,57
E01025847,1,28
E01025847,2,15
E01025847,3,16
E01025848,1,60
E01025848,2,52
E01025848,3,55
E01025849,1,50
E01025849,2,61
E01025849,3,55
E01025850,1,32
E01025850,2,28
E01025850,3,20
E01025851,1,35
E01025851,2,26
E01025851,3,29
E01025852,1,116
E01025852,2,111
E01025852,3,119
E01025853,1,122
E01025853,2,99
E01025853,3,117
E01025854,1,25
E01025854,2,17
E01025854,3,16
E01025855,1,20
E01025855,2,23
E01025855,3,20
E01025856,1,22
E01025856,2,24
E01025856,3,52
E01025857,1,22
E01025857,2,26
E01025857,3,17
E01025858,1,54
E01025858,2,67
E01025858,3,66
E01025859,1,20
E01025859,2,23
E01025859,3,16
E01025860,1,20
E01025860,2,22
E01025860,3,22
E01025861,1,34
E01025861,2,40
E01025861,3,44
E01025862,1,35
E01025862,2,20
E01025862,3,35
E01025863,1,20
E01025863,2,20
E01025863,3,16
E01025864,1,33
E01025864,2,22
E01025864,3,36
E01025865,1,22
E01025865,2,20
E01025865,3,32
E01025866,1,40
E01025866,2,22
E01025866,3,28
E01025867,1,28
E01025867,2,24
E01025867,3,19
E01025868,1,23
E01025868,2,25
E01025868,3,26
E01025869,1,24
E01025869,2,37
E01025869,3,43
E01025870,1,27
E01025870,2,24
E01025870,3,60
E01025871,1,38
E01025871,2,40
E01025871,3,34
E01025872,1,30
E01025872,2,12
E01025872,3,23
E01025873,1,66
E01025873,2,47
E01025873,3,48
E01025874,1,31
E01025874,2,27
E01025874,3,37
E01025875,1,31
E01025875,2,18
E01025875,3,34
E01025876,1,52
E01025876,2,30
E01025876,3,52
E01025877,1,40
E01025877,2,22
E01025877,3,52
E01025878,1,86
E01025878,2,60
E01025878,3,47
E01025879,1,29
E01025879,2,14
E01025879,3,14
E01025880,1,14
E01025880,2,16
E01025880,3,29
E01025881,1,49
E01025881,2,43
E01025881,3,59
E01025882,1,80
E01025882,2,68
E01025882,3,67
E01025883,1,35
E01025883,2,21
E01025883,3,25
E01025884,1,41
E01025884,2,40
E01025884,3,16
E01025885,1,29
E01025885,2,38
E01025885,3,40
E01025886,1,33
E01025886,2,23
E01025886,3,19
E01025887,1,48
E01025887,2,51
E01025887,3,58
E01025888,1,59
E01025888,2,67
E01025888,3,57
E01025889,1,38
E01025889,2,40
E01025889,3,41
E01025890,1,31
E01025890,2,20
E01025890,3,18
E01025891,1,20
E01025891,2,18
E01025891,3,32
E01025892,1,27
E01025892,2,26
E01025892,3,23
E01025893,1,9
E01025893,2,9
E01025893,3,12
E01025894,1,107
E01025894,2,116
E01025894,3,112
E01025895,1,12
E01025895,2,18
E01025895,3,23
E01025896,1,42
E01025896,2,24
E01025896,3,40
E01025897,1,39
E01025897,2,54
E01025897,3,32
E01025898,1,22
E01025898,2,27
E01025898,3,11
E01025899,1,50
E01025899,2,72
E01025899,3,57
E01025900,1,21
E01025900,2,29
E01025900,3,21
E01025901,1,29
E01025901,2,48
E01025901,3,37
E01025902,1,22
E01025902,2,30
E01025902,3,22
E01025903,1,45
E01025903,2,54
E01025903,3,41
E01025904,1,22
E01025904,2,11
E01025904,3,22
E01025905,1,35
E01025905,2,49
E01025905,3,40
E01025906,1,11
E01025906,2,22
E01025906,3,29
E01025907,1,27
E01025907,2,29
E01025907,3,17
E01025908,1,64
E01025908,2,48
E01025908,3,56
E01025909,1,65
E01025909,2,38
E01025909,3,52
E01025910,1,33
E01025910,2,50
E01025910,3,34
E01025911,1,40
E01025911,2,49
E01025911,3,54
E01025912,1,39
E01025912,2,39
E01025912,3,70
E01025913,1,99
E01025913,2,72
E01025913,3,94
E01025914,1,28
E01025914,2,36
E01025914,3,41
E01025915,1,37
E01025915,2,53
E01025915,3,36
E01025916,1,23
E01025916,2,29
E01025916,3,27
E01025917,1,61
E01025917,2,62
E01025917,3,79
E01025918,1,20
E01025918,2,30
E01025918,3,36
E01025919,1,31
E01025919,2,37
E01025919,3,35
E01025920,1,34
E01025920,2,53
E01025920,3,42
E01025921,1,50
E01025921,2,51
E01025921,3,41
E01025923,1,44
E01025923,2,43
E01025923,3,57
E01025924,1,32
E01025924,2,17
E01025924,3,27
E01025925,1,81
E01025925,2,95
E01025925,3,99
E01025926,1,32
E01025926,2,41
E01025926,3,40
E01025927,1,25
E01025927,2,28
E01025927,3,33
E01025928,1,16
E01025928,2,9
E01025928,3,16
E01025929,1,49
E01025929,2,38
E01025929,3,53
E01025930,1,132
E01025930,2,100
E01025930,3,110
E01025931,1,44
E01025931,2,45
E01025931,3,43
E01025932,1,36
E01025932,2,33
E01025932,3,32
E01025933,1,43
E01025933,2,37
E01025933,3,31
E01025934,1,42
E01025934,2,43
E01025934,3,34
E01025935,1,29
E01025935,2,25
E01025935,3,22
E01025936,1,34
E01025936,2,47
E01025936,3,48
E01025937,1,47
E01025937,2,40
E01025937,3,49
E01025938,1,35
E01025938,2,28
E01025938,3,24
E01025939,1,48
E01025939,2,35
E01025939,3,64
E01025940,1,38
E01025940,2,39
E01025940,3,39
E01025941,1,31
E01025941,2,36
E01025941,3,36
E01025942,1,32
E01025942,2,28
E01025942,3,23
E01025943,1,72
E01025943,2,38
E01025943,3,46
E01025944,1,32
E01025944,2,26
E01025944,3,37
E01025945,1,34
E01025945,2,19
E01025945,3,41
E01025946,1,52
E01025946,2,42
E01025946,3,56
E01025947,1,37
E01025947,2,33
E01025947,3,36
E01025948,1,39
E01025948,2,30
E01025948,3,32
E01025949,1,40
E01025949,2,43
E01025949,3,42
E01025950,1,31
E01025950,2,21
E01025950,3,29
E01025951,1,51
E01025951,2,69
E01025951,3,44
E01025952,1,28
E01025952,2,24
E01025952,3,30
E01025953,1,11
E01025953,2,17
E01025953,3,29
E01025954,1,36
E01025954,2,32
E01025954,3,29
E01025955,1,40
E01025955,2,32
E01025955,3,33
E01025956,1,30
E01025956,2,15
E01025956,3,28
E01025957,1,96
E01025957,2,74
E01025957,3,62
E01025958,1,33
E01025958,2,43
E01025958,3,37
E01025959,1,25
E01025959,2,30
E01025959,3,36
E01025960,1,22
E01025960,2,10
E01025960,3,19
E01025961,1,19
E01025961,2,17
E01025961,3,19
E01025962,1,17
E01025962,2,24
E01025962,3,27
E01025963,1,41
E01025963,2,26
E01025963,3,40
E01025964,1,40
E01025964,2,42
E01025964,3,41
E01025965,1,27
E01025965,2,26
E01025965,3,27
E01025966,1,10
E01025966,2,21
E01025966,3,23
E01025967,1,28
E01025967,2,34
E01025967,3,22
E01025968,1,25
E01025968,2,23
E01025968,3,19
E01025969,1,33
E01025969,2,45
E01025969,3,43
E01025970,1,9
E01025970,2,16
E01025970,3,17
E01025971,1,22
E01025971,2,16
E01025971,3,20
E01025972,1,20
E01025972,2,20
E01025972,3,20
E01025973,1,67
E01025973,2,63
E01025973,3,76
E01025974,1,37
E01025974,2,30
E01025974,3,34
E01025975,1,26
E01025975,2,30
E01025975,3,30
E01025976,1,48
E01025976,2,47
E01025976,3,58
E01025977,1,72
E01025977,2,69
E01025977,3,97
E01025978,1,31
E01025978,2,40
E01025978,3,42
E01025979,1,32
E01025979,2,15
E01025979,3,37
E01025980,1,19
E01025980,2,26
E01025980,3,23
E01025981,1,14
E01025981,2,19
E01025981,3,14
E01025982,1,15
E01025982,2,15
E01025982,3,18
E01025983,1,11
E01025983,2,16
E01025983,3,32
E01025984,1,32
E01025984,2,23
E01025984,3,34
E01025985,1,35
E01025985,2,23
E01025985,3,63
E01025986,1,35
E01025986,2,37
E01025986,3,39
E01025987,1,40
E01025987,2,37
E01025987,3,51
E01025988,1,31
E01025988,2,27
E01025988,3,27
E01025989,1,62
E01025989,2,54
E01025989,3,49
E01025990,1,16
E01025990,2,13
E01025990,3,16
E01025991,1,13
E01025991,2,15
E01025991,3,16
E01025992,1,55
E01025992,2,69
E01025992,3,63
E01025993,1,13
E01025993,2,10
E01025993,3,6
E01025994,1,64
E01025994,2,38
E01025994,3,46
E01025995,1,48
E01025995,2,34
E01025995,3,41
E01025997,1,43
E01025997,2,20
E01025997,3,24
E01025998,1,20
E01025998,2,15
E01025998,3,23
E01025999,1,29
E01025999,2,29
E01025999,3,35
E01026000,1,12
E01026000,2,15
E01026000,3,15
E01026001,1,26
E01026001,2,18
E01026001,3,11
E01026003,1,76
E01026003,2,41
E01026003,3,81
E01026004,1,22
E01026004,2,27
E01026004,3,31
E01026005,1,36
E01026005,2,35
E01026005,3,23
E01026006,1,191
E01026006,2,166
E01026006,3,174
E01026007,1,9
E01026007,2,3
E01026007,3,1
E01026008,1,29
E01026008,2,26
E01026008,3,17
E01026009,1,16
E01026009,2,13
E01026009,3,20
E01026010,1,39
E01026010,2,46
E01026010,3,45
E01026011,1,72
E01026011,2,86
E01026011,3,60
E01026012,1,22
E01026012,2,22
E01026012,3,16
E01026013,1,29
E01026013,2,18
E01026013,3,21
E01026014,1,25
E01026014,2,22
E01026014,3,25
E01026015,1,14
E01026015,2,16
E01026015,3,19
E01026016,1,52
E01026016,2,43
E01026016,3,34
E01026017,1,41
E01026017,2,54
E01026017,3,31
E01026018,1,29
E01026018,2,41
E01026018,3,35
E01026019,1,30
E01026019,2,37
E01026019,3,38
E01026020,1,49
E01026020,2,66
E01026020,3,58
E01026021,1,48
E01026021,2,43
E01026021,3,31
E01026022,1,56
E01026022,2,59
E01026022,3,46
E01026023,1,16
E01026023,2,15
E01026023,3,18
E01026024,1,26
E01026024,2,36
E01026024,3,38
E01026025,1,156
E01026025,2,149
E01026025,3,167
E01026026,1,40
E01026026,2,45
E01026026,3,36
E01026027,1,27
E01026027,2,36
E01026027,3,29
E01026028,1,49
E01026028,2,40
E01026028,3,44
E01026029,1,99
E01026029,2,122
E01026029,3,54
E01026030,1,70
E01026030,2,79
E01026030,3,64
E01026031,1,40
E01026031,2,29
E01026031,3,28
E01026032,1,79
E01026032,2,94
E01026032,3,62
E01026033,1,68
E01026033,2,54
E01026033,3,56
E01026034,1,25
E01026034,2,35
E01026034,3,33
E01026035,1,39
E01026035,2,44
E01026035,3,41
E01026036,1,130
E01026036,2,143
E01026036,3,116
E01026037,1,48
E01026037,2,42
E01026037,3,39
E01026038,1,28
E01026038,2,36
E01026038,3,27
E01026039,1,26
E01026039,2,35
E01026039,3,31
E01026040,1,28
E01026040,2,20
E01026040,3,25
E01026041,1,13
E01026041,2,17
E01026041,3,13
E01026042,1,40
E01026042,2,45
E01026042,3,41
E01026043,1,38
E01026043,2,34
E01026043,3,56
E01026044,1,27
E01026044,2,33
E01026044,3,33
E01026045,1,50
E01026045,2,77
E01026045,3,32
E01026046,1,37
E01026046,2,38
E01026046,3,26
E01026047,1,25
E01026047,2,14
E01026047,3,30
E01026048,1,227
E01026048,2,134
E01026048,3,197
E01026049,1,38
E01026049,2,72
E01026049,3,33
E01026050,1,35
E01026050,2,18
E01026050,3,24
E01026051,1,20
E01026051,2,22
E01026051,3,38
E01026052,1,16
E01026052,2,16
E01026052,3,12
E01026053,1,25
E01026053,2,49
E01026053,3,19
E01026054,1,20
E01026054,2,32
E01026054,3,29
E01026055,1,27
E01026055,2,25
E01026055,3,33
E01026056,1,79
E01026056,2,50
E01026056,3,57
E01026057,1,37
E01026057,2,45
E01026057,3,50
E01026058,1,53
E01026058,2,46
E01026058,3,59
E01026059,1,27
E01026059,2,15
E01026059,3,22
E01026060,1,33
E01026060,2,36
E01026060,3,36
E01026061,1,15
E01026061,2,20
E01026061,3,14
E01026062,1,20
E01026062,2,18
E01026062,3,23
E01026063,1,35
E01026063,2,20
E01026063,3,36
E01026064,1,32
E01026064,2,24
E01026064,3,31
E01026065,1,39
E01026065,2,24
E01026065,3,29
E01026066,1,21
E01026066,2,26
E01026066,3,20
E01026067,1,65
E01026067,2,50
E01026067,3,36
E01026068,1,65
E01026068,2,62
E01026068,3,100
E01026069,1,293
E01026069,2,490
E01026069,3,508
E01026070,1,65
E01026070,2,56
E01026070,3,74
E01026071,1,70
E01026071,2,73
E01026071,3,89
E01026072,1,32
E01026072,2,44
E01026072,3,39
E01026073,1,99
E01026073,2,83
E01026073,3,99
E01026074,1,78
E01026074,2,102
E01026074,3,125
E01026075,1,62
E01026075,2,49
E01026075,3,37
E01026076,1,51
E01026076,2,49
E01026076,3,64
E01026077,1,45
E01026077,2,41
E01026077,3,34
E01026078,1,14
E01026078,2,13
E01026078,3,20
E01026079,1,57
E01026079,2,31
E01026079,3,56
E01026080,1,42
E01026080,2,59
E01026080,3,49
E01026081,1,69
E01026081,2,61
E01026081,3,57
E01026082,1,83
E01026082,2,49
E01026082,3,68
E01026083,1,55
E01026083,2,62
E01026083,3,62
E01026084,1,69
E01026084,2,81
E01026084,3,77
E01026085,1,97
E01026085,2,86
E01026085,3,64
E01026087,1,25
E01026087,2,23
E01026087,3,24
E01026088,1,11
E01026088,2,18
E01026088,3,17
E01026089,1,25
E01026089,2,51
E01026089,3,36
E01026090,1,20
E01026090,2,16
E01026090,3,17
E01026091,1,14
E01026091,2,19
E01026091,3,9
E01026092,1,64
E01026092,2,75
E01026092,3,73
E01026093,1,157
E01026093,2,190
E01026093,3,188
E01026094,1,82
E01026094,2,77
E01026094,3,69
E01026095,1,38
E01026095,2,45
E01026095,3,47
E01026096,1,35
E01026096,2,30
E01026096,3,30
E01026097,1,45
E01026097,2,71
E01026097,3,77
E01026098,1,31
E01026098,2,21
E01026098,3,22
E01026099,1,51
E01026099,2,75
E01026099,3,49
E01026100,1,38
E01026100,2,39
E01026100,3,56
E01026101,1,51
E01026101,2,29
E01026101,3,46
E01026102,1,37
E01026102,2,57
E01026102,3,67
E01026103,1,56
E01026103,2,48
E01026103,3,52
E01026104,1,68
E01026104,2,66
E01026104,3,39
E01026105,1,62
E01026105,2,69
E01026105,3,50
E01026106,1,23
E01026106,2,29
E01026106,3,27
E01026107,1,18
E01026107,2,43
E01026107,3,32
E01026108,1,39
E01026108,2,53
E01026108,3,46
E01026109,1,149
E01026109,2,67
E01026109,3,104
E01026110,1,45
E01026110,2,28
E01026110,3,40
E01026111,1,27
E01026111,2,38
E01026111,3,32
E01026112,1,40
E01026112,2,37
E01026112,3,38
E01026113,1,46
E01026113,2,52
E01026113,3,49
E01026114,1,48
E01026114,2,81
E01026114,3,80
E01026115,1,92
E01026115,2,44
E01026115,3,98
E01026116,1,69
E01026116,2,54
E01026116,3,56
E01026117,1,64
E01026117,2,76
E01026117,3,55
E01026118,1,24
E01026118,2,21
E01026118,3,21
E01026119,1,27
E01026119,2,19
E01026119,3,25
E01026120,1,19
E01026120,2,28
E01026120,3,23
E01026121,1,49
E01026121,2,50
E01026121,3,49
E01026122,1,197
E01026122,2,193
E01026122,3,176
E01026123,1,127
E01026123,2,137
E01026123,3,137
E01026124,1,98
E01026124,2,55
E01026124,3,44
E01026125,1,57
E01026125,2,49
E01026125,3,39
E01026126,1,114
E01026126,2,109
E01026126,3,105
E01026127,1,45
E01026127,2,36
E01026127,3,49
E01026128,1,60
E01026128,2,55
E01026128,3,72
E01026129,1,49
E01026129,2,37
E01026129,3,51
E01026130,1,33
E01026130,2,28
E01026130,3,26
E01026131,1,23
E01026131,2,24
E01026131,3,29
E01026132,1,121
E01026132,2,146
E01026132,3,146
E01026133,1,103
E01026133,2,109
E01026133,3,169
E01026134,1,71
E01026134,2,67
E01026134,3,69
E01026135,1,61
E01026135,2,64
E01026135,3,75
E01026136,1,36
E01026136,2,54
E01026136,3,39
E01026137,1,24
E01026137,2,17
E01026137,3,29
E01026138,1,23
E01026138,2,24
E01026138,3,30
E01026139,1,19
E01026139,2,18
E01026139,3,32
E01026140,1,28
E01026140,2,17
E01026140,3,16
E01026141,1,18
E01026141,2,14
E01026141,3,27
E01026142,1,31
E01026142,2,33
E01026142,3,40
E01026143,1,183
E01026143,2,155
E01026143,3,178
E01026144,1,75
E01026144,2,77
E01026144,3,67
E01026145,1,67
E01026145,2,49
E01026145,3,50
E01026146,1,137
E01026146,2,95
E01026146,3,111
E01026147,1,45
E01026147,2,66
E01026147,3,73
E01026148,1,118
E01026148,2,70
E01026148,3,88
E01026149,1,67
E01026149,2,50
E01026149,3,56
E01026150,1,55
E01026150,2,67
E01026150,3,61
E01026151,1,51
E01026151,2,49
E01026151,3,80
E01026152,1,22
E01026152,2,41
E01026152,3,21
E01026153,1,58
E01026153,2,78
E01026153,3,56
E01026154,1,42
E01026154,2,27
E01026154,3,50
E01026155,1,17
E01026155,2,29
E01026155,3,20
E01026156,1,15
E01026156,2,23
E01026156,3,15
E01026157,1,55
E01026157,2,65
E01026157,3,58
E01026158,1,18
E01026158,2,15
E01026158,3,26
E01026159,1,37
E01026159,2,39
E01026159,3,37
E01026160,1,18
E01026160,2,25
E01026160,3,14
E01026161,1,45
E01026161,2,40
E01026161,3,33
E01026162,1,41
E01026162,2,44
E01026162,3,46
E01026163,1,40
E01026163,2,40
E01026163,3,29
E01026164,1,61
E01026164,2,57
E01026164,3,33
E01026165,1,55
E01026165,2,74
E01026165,3,65
E01026166,1,37
E01026166,2,31
E01026166,3,28
E01026167,1,150
E01026167,2,101
E01026167,3,104
E01026168,1,41
E01026168,2,46
E01026168,3,36
E01026169,1,45
E01026169,2,30
E01026169,3,36
E01026170,1,42
E01026170,2,53
E01026170,3,65
E01026171,1,27
E01026171,2,29
E01026171,3,36
E01026172,1,65
E01026172,2,42
E01026172,3,55
E01026173,1,58
E01026173,2,55
E01026173,3,68
E01026174,1,80
E01026174,2,64
E01026174,3,88
E01026175,1,71
E01026175,2,102
E01026175,3,85
E01026176,1,241
E01026176,2,215
E01026176,3,229
E01026177,1,56
E01026177,2,85
E01026177,3,63
E01026178,1,81
E01026178,2,102
E01026178,3,74
E01026179,1,6
E01026179,2,7
E01026179,3,7
E01026180,1,27
E01026180,2,17
E01026180,3,24
E01026182,1,43
E01026182,2,14
E01026182,3,20
E01026183,1,26
E01026183,2,43
E01026183,3,49
E01026184,1,3
E01026184,2,3
E01026184,3,1
E01026185,1,30
E01026185,2,23
E01026185,3,29
E01026186,1,24
E01026186,2,23
E01026186,3,25
E01026187,1,20
E01026187,2,5
E01026187,3,18
E01026188,1,18
E01026188,2,17
E01026188,3,17
E01026189,1,23
E01026189,2,29
E01026189,3,14
E01026190,1,20
E01026190,2,24
E01026190,3,18
E01026191,1,31
E01026191,2,33
E01026191,3,39
E01026192,1,28
E01026192,2,40
E01026192,3,40
E01026193,1,21
E01026193,2,25
E01026193,3,33
E01026194,1,14
E01026194,2,11
E01026194,3,34
E01026195,1,30
E01026195,2,19
E01026195,3,24
E01026196,1,25
E01026196,2,38
E01026196,3,35
E01026197,1,12
E01026197,2,13
E01026197,3,10
E01026198,1,8
E01026198,2,11
E01026198,3,6
E01026199,1,44
E01026199,2,58
E01026199,3,45
E01026200,1,40
E01026200,2,26
E01026200,3,33
